Channel,Video ID,Title,Published,Views,Likes,Comments,Duration,sentiment,confidence,positive_score,neutral_score,negative_score
The Young Turks,ruqf_0xXR-o,Dems Float STUNNING Epstein Theory as Mike Johnson SCRAMBLES,2025-10-20T13:01:41Z,99127,5424,883,PT6M37S,NEUTRAL,0.6662240624427795,0.19703465700149536,0.6662240624427795,0.1367412805557251
The Young Turks,BCN8-T40ElA,Robert De Niro Issues DIRE Warning,2025-10-20T12:00:22Z,22999,1947,69,PT58S,NEUTRAL,0.9149788022041321,0.035905621945858,0.9149788022041321,0.04911557212471962
The Young Turks,IpsDUY6Ugsw,Reporter EXPOSES Trump Press Sec’s Epstein Lies LIVE,2025-10-20T02:15:00Z,233286,5913,1962,PT8M29S,NEGATIVE,0.5828190445899963,0.013997101224958897,0.40318384766578674,0.5828190445899963
The Young Turks,xSgm3TwQbTA,Moskowitz TORCHES Speaker Johnson Over Bizarre Trump–Epstein Claim,2025-10-20T01:15:05Z,57534,2376,548,PT8M27S,NEUTRAL,0.7083360552787781,0.023601284250617027,0.7083360552787781,0.26806262135505676
The Young Turks,-vA4ZtpPS8Y,ICE Agent Executes Father After School Drop-Off,2025-10-20T00:35:00Z,301256,10090,5109,PT6M45S,NEUTRAL,0.5677168369293213,0.017339179292321205,0.5677168369293213,0.4149439334869385
The Young Turks,LvTf_-0prOQ,Virginia Foxx LOSES IT When Her BS Is Called Out,2025-10-19T20:15:01Z,101471,5348,1600,PT8M2S,NEGATIVE,0.9194306135177612,0.011950763873755932,0.06861866265535355,0.9194306135177612
The Young Turks,rUu_HQkEilc,CHAOS In The White House As Trump's Biggest Allies ABANDON HIM!,2025-10-19T18:15:04Z,18922,1582,224,PT12M16S,NEUTRAL,0.489035964012146,0.06552563607692719,0.489035964012146,0.44543832540512085
The Young Turks,Sd53GaQWm5o,Republicans PANIC as Trump Jobs DISASTER Goes Public!,2025-10-19T16:15:03Z,54314,2479,355,PT9M,NEGATIVE,0.706457257270813,0.04407627508044243,0.2494664341211319,0.706457257270813
USA Today,9-mpWzKlbXk,Zoo animals kick off pumpkin fun for Halloween,2025-10-31T23:09:17Z,8268,110,1,PT1M,POSITIVE,0.7825092077255249,0.7825092077255249,0.21131974458694458,0.006171056069433689
USA Today,lSOlJ5eek-M,Firefighters find creative way to share Halloween safety tips,2025-10-31T21:54:09Z,7949,92,0,PT34S,NEUTRAL,0.5824079513549805,0.40169599652290344,0.5824079513549805,0.015896078199148178
USA Today,YEuHI2tK5no,Holiday travel tips as lingering shutdown threatens airport delays,2025-10-31T21:28:17Z,12776,55,1,PT1M30S,NEUTRAL,0.6371731162071228,0.030554695054888725,0.6371731162071228,0.33227217197418213
USA Today,89Y-ELEzsO4,Trump reveals before and after renovations to White House Lincoln Bathroom,2025-10-31T20:55:30Z,34842,213,179,PT36S,NEUTRAL,0.9348973631858826,0.05483478680253029,0.9348973631858826,0.010267853736877441
USA Today,u7oWRyYLbzE,See pears fly as truck stuck on crossing gets hit by oncoming train,2025-10-31T20:19:14Z,11244,121,13,PT32S,NEUTRAL,0.7751277685165405,0.15578822791576385,0.7751277685165405,0.06908394396305084
USA Today,RAiDUa264JQ,"Possible terrorist attack thwarted in Michigan, according to FBI director",2025-10-31T19:48:35Z,5049,55,5,PT1M7S,NEUTRAL,0.619218647480011,0.014308310113847256,0.619218647480011,0.3664730191230774
USA Today,WdUavvhRTcg,See Hurricane Melissa's destruction in Bahamas from sky,2025-10-31T19:42:52Z,1597,9,3,PT34S,NEGATIVE,0.6099425554275513,0.024112574756145477,0.36594489216804504,0.6099425554275513
USA Today,e7lh0pMmwoo,Virginia Giuffre's family praises Andrew title removal,2025-10-31T19:40:10Z,3388,35,3,PT42S,NEUTRAL,0.5866418480873108,0.3861750066280365,0.5866418480873108,0.027183156460523605
USA Today,98U_GHDvKcI,Three reasons the 2025 elections could reshape US politics,2025-10-31T19:01:30Z,996,6,6,PT1M7S,POSITIVE,0.5340808629989624,0.5340808629989624,0.45080041885375977,0.015118727460503578
USA Today,Djf_Mmg3_BY,Use leftover Halloween candy in recipes and party favors,2025-10-31T18:37:52Z,567,15,3,PT7M18S,NEUTRAL,0.6530413031578064,0.3299662172794342,0.6530413031578064,0.01699245348572731
USA Today,779w_RDtxz0,'Stranger Things' display takes over home (find out the chilling cost),2025-10-31T18:23:16Z,3756,25,0,PT54S,NEUTRAL,0.9106525778770447,0.066139817237854,0.9106525778770447,0.023207606747746468
USA Today,4jLWD8E7ZlM,United Nations criticizes US boat strikes,2025-10-31T18:01:46Z,3764,45,12,PT40S,NEGATIVE,0.7441096305847168,0.007933667860925198,0.24795670807361603,0.7441096305847168
USA Today,-6KK6S8uQ9U,Trump administration drastically alters student debt relief program,2025-10-31T17:49:37Z,70908,393,402,PT1M24S,NEGATIVE,0.7712340354919434,0.019471779465675354,0.2092941254377365,0.7712340354919434
USA Today,tm_qtbYaGsQ,Playing Angry Birds on the go? How about on the car dashboard?,2025-10-31T17:24:18Z,2641,23,0,PT47S,NEUTRAL,0.8673419952392578,0.10482034087181091,0.8673419952392578,0.027837686240673065
USA Today,dTCraO9xx-o,Trump urges Senate Republicans to scrap filibuster to end shutdown,2025-10-31T16:59:31Z,8058,88,18,PT1M10S,NEUTRAL,0.8382459282875061,0.059332672506570816,0.8382459282875061,0.10242140293121338
USA Today,_7bG5obN6bE,Police dashcam captures meteor streaking across night sky,2025-10-31T16:47:50Z,8834,70,1,PT34S,NEUTRAL,0.9093579649925232,0.07554999738931656,0.9093579649925232,0.015091998502612114
USA Today,SEfWOqPJX8E,'Anniversary' star Madeline Brewer is not a fan of Dave Chappelle,2025-10-31T16:38:35Z,2657,20,1,PT1M14S,NEGATIVE,0.6794931292533875,0.018989719450473785,0.301517128944397,0.6794931292533875
USA Today,fcF5IDEvai0,"Nashville x Chengdu: Where Culture, Food, and Music Collide | Sister Cities",2025-10-31T16:36:50Z,302,4,2,PT31S,NEUTRAL,0.8489493131637573,0.14513735473155975,0.8489493131637573,0.005913330242037773
USA Today,Ijxy3yELpCU,FBI searches Dearborn home amid reports of thwarted terrorist plot,2025-10-31T16:11:11Z,4666,61,7,PT59S,NEUTRAL,0.6508684158325195,0.013830509968101978,0.6508684158325195,0.33530107140541077
USA Today,41PXBo-uWmI,"DIY Halloween, become an ostrich using just trash bags and a dream",2025-10-31T15:01:15Z,7856,92,3,PT33S,NEUTRAL,0.5896198749542236,0.13300283253192902,0.5896198749542236,0.27737727761268616
USA Today,MzgX8mnUPvQ,Heidi Klum's big Halloween tip plus a few surprising costume hacks,2025-10-31T15:00:22Z,2901,33,1,PT1M2S,NEUTRAL,0.628452718257904,0.307000070810318,0.628452718257904,0.06454721838235855
USA Today,ogPRYv22oZ8,California National Guard aid at LA food banks as SNAP benefits lapse,2025-10-31T14:46:57Z,2107,21,10,PT1M24S,NEUTRAL,0.8434627056121826,0.03870774060487747,0.8434627056121826,0.11782955378293991
USA Today,TWFk1VS6G7s,Watch baristas react to pumpkin spice latte pumpkin trend,2025-10-31T14:29:23Z,4043,38,1,PT45S,NEUTRAL,0.8676180243492126,0.08837386965751648,0.8676180243492126,0.04400809109210968
USA Today,0TWKWdvXtug,Waterfall forms in NYC subway following flash floods,2025-10-31T13:51:23Z,5889,53,0,PT31S,NEUTRAL,0.6487805247306824,0.025827068835496902,0.6487805247306824,0.32539236545562744
USA Today,zTcsMa_64aQ,See adorable clouded leopards have fun with a pile of leaves,2025-10-31T13:37:24Z,6872,110,2,PT35S,POSITIVE,0.9405129551887512,0.9405129551887512,0.05189061909914017,0.007596426177769899
USA Today,mWDDeVuwa1Q,UK residents react as Prince Andrew is stripped of royal titles,2025-10-31T12:55:54Z,23951,742,111,PT1M19S,NEUTRAL,0.5898918509483337,0.0256673451513052,0.5898918509483337,0.3844408392906189
USA Today,P2xh1hcyAP8,The real reason we love true crime and horror #Short,2025-10-31T12:48:53Z,2475,21,0,PT1M29S,POSITIVE,0.8026054501533508,0.8026054501533508,0.1853703260421753,0.01202423870563507
USA Today,Fp0rP-obCwk,"MrBeast, Disneyland host ultimate Make-A-Wish meet-up",2025-10-31T12:28:02Z,9334,618,4,PT1M14S,POSITIVE,0.5428894758224487,0.5428894758224487,0.4529208242893219,0.004189690575003624
USA Today,4J5Z_vwN5zw,Deadly flooding overwhelms New York City with record-breaking rainfall,2025-10-31T12:04:18Z,33566,782,79,PT57S,NEGATIVE,0.7227510213851929,0.020846551284193993,0.25640246272087097,0.7227510213851929
USA Today,h7Xin6OEnvo,How to survive a layoff and protect your finances,2025-10-31T11:37:38Z,604,22,5,PT1M23S,NEUTRAL,0.6987392902374268,0.24256612360477448,0.6987392902374268,0.05869456008076668
USA Today,OYbXlduEAQ4,"Love gore and horror, the dark and scary? There’s a scientific reason why. | The Excerpt",2025-10-31T09:00:43Z,737,37,5,PT15M15S,NEUTRAL,0.47898170351982117,0.44358348846435547,0.47898170351982117,0.0774347111582756
USA Today,mbpgkTpljFQ,"Tourists looking to return home as Hurricane Melissa devastates Jamaica, airport",2025-10-31T01:21:31Z,16531,247,7,PT1M3S,NEUTRAL,0.639921247959137,0.037043165415525436,0.639921247959137,0.3230355679988861
USA Today,xAJVpEsMluc,Trump hands out candy to kids in creative costumes at White House Halloween,2025-10-31T00:14:22Z,50911,634,100,PT31S,NEUTRAL,0.628975510597229,0.35873377323150635,0.628975510597229,0.012290694750845432
USA Today,4HBWkvjtm20,Viral meme trend '6-7' named Dictionary.com's 2025 Word of the Year,2025-10-31T00:00:30Z,12327,78,5,PT1M24S,NEUTRAL,0.6171440482139587,0.37543871998786926,0.6171440482139587,0.007417295128107071
USA Today,l0Fvf0XEJQ8,Watch live: President Trump hosts trick or treaters at the White House,2025-10-30T22:47:06Z,1194,20,6,PT1H11M42S,NEUTRAL,0.8120169043540955,0.18378768861293793,0.8120169043540955,0.004195440094918013
USA Today,YmAwKmlsiY0,NOAA flight crew encounters rough air while entering eye of Hurricane Melissa,2025-10-30T22:28:59Z,1223,11,4,PT1M7S,NEUTRAL,0.5683720111846924,0.020488085225224495,0.5683720111846924,0.41113993525505066
USA Today,wKv74K4bq1E,"Halloween decor references Trump, Biden, ICE",2025-10-30T22:24:25Z,5060,78,2,PT44S,NEUTRAL,0.6556617617607117,0.058306142687797546,0.6556617617607117,0.2860320806503296
USA Today,VCtB7h-L17g,Police officer appears at court proceeding without his pants: See judge's reaction,2025-10-30T22:08:03Z,4224,48,1,PT37S,NEUTRAL,0.8153778910636902,0.017107607796788216,0.8153778910636902,0.16751448810100555
USA Today,hTuGGVqFTnE,"Billie Eilish calls on billionaires to donate more: 'Give your money away, shorties'",2025-10-30T19:55:13Z,16747,334,62,PT1M1S,NEUTRAL,0.6221144795417786,0.3536284267902374,0.6221144795417786,0.024257110431790352
USA Today,X5Zl3SDeD10,Watch live: President Trump returns from trip to Asia,2025-10-30T18:53:33Z,9742,148,74,PT5M5S,NEUTRAL,0.8318167924880981,0.16364561021327972,0.8318167924880981,0.004537547938525677
USA Today,ZuMylycRzrE,"After Hurricane Melissa battered Jamaica, Montego Bay resident describes surviving the storm",2025-10-30T18:18:19Z,10743,72,17,PT2M25S,NEUTRAL,0.8350198864936829,0.12164306640625,0.8350198864936829,0.04333701357245445
USA Today,EshgRCBChrk,Donald Trump wants to resume nuclear testing but expert says nuclear weapons are still global threat,2025-10-30T17:44:14Z,44890,189,486,PT10M32S,NEUTRAL,0.5005128979682922,0.01922939158976078,0.5005128979682922,0.4802577495574951
USA Today,8q43Q2bimEg,China approves TikTok transfer deal with US board majority,2025-10-30T17:12:48Z,470,5,3,PT51S,NEUTRAL,0.8519670367240906,0.13596609234809875,0.8519670367240906,0.012066902592778206
USA Today,lOqF7hSKo28,"Cuba, Jamaica clean up as Hurricane Melissa crosses Bahamas",2025-10-30T16:52:17Z,14602,316,9,PT54S,NEUTRAL,0.8771325349807739,0.08840987831354141,0.8771325349807739,0.03445758670568466
USA Today,-S_pbLbxQ6k,"For activist Malala Yousafzai, dating was a new experience at Oxford #Shorts",2025-10-30T16:49:17Z,17729,255,2,PT1M5S,NEUTRAL,0.8666092157363892,0.12238766998052597,0.8666092157363892,0.011003145948052406
USA Today,b-M4XuqTr9A,Drone captures firefighters rescuing dog after cliff fall,2025-10-30T16:38:45Z,30511,1141,65,PT31S,NEUTRAL,0.8101288676261902,0.15259623527526855,0.8101288676261902,0.03727490082383156
USA Today,cdIfQzAj7PE,"Donald Trump calls Xi Jinping meeting 'amazing' as presidents talk tariffs, fentanyl and rare earths",2025-10-30T15:42:55Z,526,4,6,PT4M17S,POSITIVE,0.8152886033058167,0.8152886033058167,0.17863236367702484,0.006079039536416531
USA Today,aXdckFcFIx0,See Spider monkey hang from Spirit Halloween ceiling,2025-10-30T14:19:54Z,7915,83,1,PT31S,NEUTRAL,0.8123543858528137,0.15369120240211487,0.8123543858528137,0.03395441919565201
USA Today,6vC4jc7R6X0,RFK Jr. says 'not sufficient' proof linking Tylenol and autism,2025-10-30T14:00:22Z,2586,20,46,PT59S,NEGATIVE,0.5575597286224365,0.015204578638076782,0.4272357225418091,0.5575597286224365
USA Today,A3FNj9Q05mI,What's new in the 2026 Volkswagen Tiguan Turbo SUV,2025-10-30T13:47:09Z,12592,110,3,PT55S,NEUTRAL,0.7614347338676453,0.23083588480949402,0.7614347338676453,0.007729351986199617
USA Today,wV2K9bZ8pdU,Five suspects arrested in $102M Louvre jewel heist,2025-10-30T13:32:13Z,456,7,1,PT54S,NEUTRAL,0.602747917175293,0.023965120315551758,0.602747917175293,0.37328699231147766
USA Today,OTycUxKi_Tg,Satellite photos show Jamaica devastation post Melissa,2025-10-30T13:30:19Z,28944,148,64,PT1M3S,NEGATIVE,0.5837181210517883,0.011287588626146317,0.40499427914619446,0.5837181210517883
USA Today,_Z1sjLDRxi8,Trump orders nuclear weapons testing to resume after 33-year pause,2025-10-30T12:47:02Z,774,22,8,PT1M31S,NEUTRAL,0.8218417763710022,0.03354095295071602,0.8218417763710022,0.1446172595024109
USA Today,xcB3ag0rcX4,Trump cuts some Chinese tariffs after summit with Xi,2025-10-30T11:59:23Z,8868,307,31,PT1M5S,NEUTRAL,0.8690685629844666,0.0974249467253685,0.8690685629844666,0.033506494015455246
USA Today,JNJN_jY8sDw,"At 28, Malala Yousafzai is finally finding her way | The Excerpt",2025-10-30T09:00:30Z,17538,76,7,PT14M21S,POSITIVE,0.5890191197395325,0.5890191197395325,0.40747886896133423,0.003501947969198227
USA Today,2UCkql9aibE,Trump meets Xi to talk US-China trade and relations at meeting in South Korea as Asia trip nears end,2025-10-30T03:23:13Z,117720,860,697,PT4M45S,NEUTRAL,0.9222784638404846,0.06834611296653748,0.9222784638404846,0.009375341236591339
USA Today,bmXF465Nn7U,President Trump and Chinese President Xi meet in Korea,2025-10-30T02:45:28Z,1188,16,7,PT5M44S,NEUTRAL,0.9203911423683167,0.07144191861152649,0.9203911423683167,0.00816695298999548
USA Today,nb1WJIGx1kA,President Trump and Chinese President Xi meet in Korea,2025-10-30T02:31:51Z,37874,507,132,PT36S,NEUTRAL,0.9203911423683167,0.07144191861152649,0.9203911423683167,0.00816695298999548
USA Today,n1Fylp_82dw,VP JD Vance and Erika Kirk reflect on Charlie Kirk’s legacy at Turning Point USA event,2025-10-30T01:24:26Z,39520,578,169,PT1M19S,NEUTRAL,0.9498521685600281,0.042641542851924896,0.9498521685600281,0.007506267167627811
USA Today,WR-CDomfZs4,"Live: JD Vance, Erika Kirk speak at Ole Miss Turning Point USA event",2025-10-30T01:18:46Z,37560,671,194,PT1H40M10S,NEUTRAL,0.9547464847564697,0.040986206382513046,0.9547464847564697,0.004267346113920212
USA Today,snYkY-n2Uls,Full Erika Kirk speech at Ole Miss Turning Point USA event highlights Charlie Kirk's vision,2025-10-30T01:08:48Z,352001,2273,1377,PT28M40S,NEUTRAL,0.9096445441246033,0.08521813899278641,0.9096445441246033,0.0051373206079006195
USA Today,Bb4dPM29QJ0,Erika Kirk says she sees similarities between JD Vance and late husband Charlie Kirk at TPUSA event,2025-10-30T01:07:12Z,242115,496,1117,PT4M11S,NEUTRAL,0.9211104512214661,0.07376307994127274,0.9211104512214661,0.005126458127051592
USA Today,NTYY1-D0M1Q,"See devastating aftermath of Hurricane Melissa in Jamaica, Cuba",2025-10-30T01:04:46Z,16489,209,18,PT1M10S,NEGATIVE,0.8000308871269226,0.010097585618495941,0.18987146019935608,0.8000308871269226
USA Today,pJa081wdGcc,Erika Kirk tells stories of seeing signs husband Charlie Kirk saw daily that drove him to action,2025-10-30T01:04:13Z,62143,945,563,PT4M36S,NEUTRAL,0.9279056191444397,0.055042341351509094,0.9279056191444397,0.017052017152309418
USA Today,XiZJLbL58Xk,"Single mom grapples with loss of SNAP benefits, food stamps",2025-10-30T00:08:11Z,30358,629,512,PT1M11S,NEGATIVE,0.6108484268188477,0.0262683667242527,0.36288323998451233,0.6108484268188477
USA Today,0fsnaEkHj2E,Watch Elijah Wood accidentally crash Hobbit wedding during return to the film set,2025-10-29T23:19:04Z,12571,255,18,PT46S,NEUTRAL,0.6037120223045349,0.039650674909353256,0.6037120223045349,0.3566373288631439
USA Today,eeXKnl_dwCs,"When migrants leave the US or decide not to come at all, the economy can suffer",2025-10-29T23:13:59Z,4493,15,22,PT4M36S,NEGATIVE,0.810269832611084,0.00838873628526926,0.18134146928787231,0.810269832611084
USA Today,5SEDJruyQQE,Sheriff's deputy found guilty in Sonya Massey shooting,2025-10-29T22:36:21Z,3598,65,18,PT47S,NEUTRAL,0.7301843166351318,0.03549328073859215,0.7301843166351318,0.2343224138021469
USA Today,pi9ICtqdLFY,Watch wild police pursuit of an escaped emu in rural Ohio,2025-10-29T22:26:09Z,4330,44,0,PT49S,NEUTRAL,0.6974990963935852,0.020793084055185318,0.6974990963935852,0.28170785307884216
USA Today,KA_SUYrtMg0,Watch live: Hurricane Melissa aftermath seen in Jamaica as Bahamas brace for storm,2025-10-29T22:09:23Z,117078,443,3,PT10H24M37S,NEUTRAL,0.9104668498039246,0.022564096376299858,0.9104668498039246,0.0669691190123558
USA Today,0tmSrssxQrs,Federal Reserve reduces interest rate by a quarter point amid government shutdown,2025-10-29T22:00:53Z,2372,16,3,PT57S,NEUTRAL,0.8745505213737488,0.035496123135089874,0.8745505213737488,0.08995337784290314
USA Today,eRTd1MSaOQ8,Jamaicans take stock of Hurricane Melissa damage in devastating storm's aftermath,2025-10-29T21:02:45Z,8002,60,11,PT8M40S,NEGATIVE,0.5705696940422058,0.016074122861027718,0.4133561849594116,0.5705696940422058
USA Today,GwxTer8IWFM,SNAP benefits explained: Who gets them and what happens during a shutdown,2025-10-29T20:28:17Z,1674,15,6,PT1M23S,NEUTRAL,0.8635138869285583,0.057803232222795486,0.8635138869285583,0.07868291437625885
USA Today,N9UCnsysaG0,Drone shows hurricane destruction in Jamaica,2025-10-29T19:40:29Z,100641,752,166,PT1M29S,NEGATIVE,0.7111862301826477,0.015073374845087528,0.2737404406070709,0.7111862301826477
USA Today,se7lGAEwdOw,Democrats are making Obamacare subsidies their signature issue #Shorts,2025-10-29T19:32:28Z,3202,24,4,PT1M16S,NEGATIVE,0.6710824370384216,0.02473493292927742,0.30418261885643005,0.6710824370384216
USA Today,WmZohy05bU8,Watch live: Fed Chair Jerome Powell speaks after rate decision,2025-10-29T19:29:08Z,4825,19,0,PT1H4M15S,NEUTRAL,0.9068960547447205,0.08755712956190109,0.9068960547447205,0.005546805448830128
USA Today,Njn4hyuwL7A,Watch as officer performs Heimlich maneuver to rescue choking woman,2025-10-29T18:44:44Z,5852,122,3,PT31S,NEUTRAL,0.8790281414985657,0.054078713059425354,0.8790281414985657,0.06689315289258957
USA Today,AL8OC-dgJ4M,Take haunted tour through Brooklyn's Halloween decorated streets,2025-10-29T18:36:20Z,2652,23,0,PT57S,NEUTRAL,0.8006245493888855,0.188618004322052,0.8006245493888855,0.0107574462890625
USA Today,6zZzIoHig4M,"Raw Hurricane Melissa footage via drone shows damage, flooding in aftermath of Category 5 storm",2025-10-29T17:57:39Z,5346,41,5,PT13M15S,NEGATIVE,0.5276681184768677,0.014959088526666164,0.457372784614563,0.5276681184768677
USA Today,FEf8pQgVbZ0,"Meet NEO, first humanoid robot to hit market",2025-10-29T17:32:40Z,60852,697,76,PT1M9S,NEUTRAL,0.6351352334022522,0.35781094431877136,0.6351352334022522,0.007053807843476534
USA Today,x1wzqvEt2x4,Hurricane Melissa aftermath in Jamaica results in heavy damage from historic storm,2025-10-29T17:17:58Z,32115,240,38,PT37M40S,NEGATIVE,0.7788822054862976,0.010754740796983242,0.21036307513713837,0.7788822054862976
USA Today,2Lg7gsldLcg,Homes in North Carolina's Outer Banks collapse into sea,2025-10-29T16:07:06Z,5262,47,2,PT39S,NEGATIVE,0.5867118835449219,0.013875930570065975,0.3994121849536896,0.5867118835449219
USA Today,UezIRkq53J8,Four-wheel drive or all-wheel drive? They are not the same,2025-10-29T15:52:37Z,2320,11,0,PT42S,NEUTRAL,0.5868285298347473,0.03696132078766823,0.5868285298347473,0.37621012330055237
USA Today,eEv8pTxaSEA,"US ready to offer aid to Jamaica after Hurricane Melissa, Trump says",2025-10-29T15:42:23Z,2346,24,13,PT1M,NEUTRAL,0.8658415675163269,0.12098953872919083,0.8658415675163269,0.013168924488127232
USA Today,XdsPNskNVLU,"Hurricane Melissa brings heavy winds, flooding to Cuba",2025-10-29T14:52:52Z,4259,37,2,PT36S,NEGATIVE,0.6272639632225037,0.019566187635064125,0.35316988825798035,0.6272639632225037
USA Today,UyCqH0ltZRQ,'It's pretty clear:' Trump says he's barred from third term run,2025-10-29T14:37:49Z,961,8,7,PT30S,NEGATIVE,0.5255851149559021,0.01874423772096634,0.45567062497138977,0.5255851149559021
USA Today,L6Kh1mKTEIw,Air Force plane shakes as it flies over Hurricane Melissa,2025-10-29T14:16:08Z,9403,149,1,PT35S,NEUTRAL,0.7240428924560547,0.04208030924201012,0.7240428924560547,0.23387683928012848
USA Today,TPY6e19avtQ,"Hurricane Melissa slams Jamaica, Cuba as strongest storm of 2025",2025-10-29T14:00:27Z,8698,238,4,PT1M2S,NEUTRAL,0.5844385027885437,0.04451621323823929,0.5844385027885437,0.37104532122612
USA Today,hC90--x98xQ,Trump says ceasefire not at risk after Israel strikes Gaza,2025-10-29T13:41:04Z,6802,62,3,PT33S,NEUTRAL,0.7528406977653503,0.056891437619924545,0.7528406977653503,0.19026784598827362
USA Today,IIpS3gLz_wk,USA TODAY reporter gave up Coca-Cola cold turkey. This is how it went.,2025-10-29T13:10:00Z,7724,41,27,PT1M46S,NEUTRAL,0.5053339004516602,0.043806277215480804,0.5053339004516602,0.45085984468460083
USA Today,I8AmporFkls,Trump gifted with gold crown and honor medal in South Korea,2025-10-29T13:01:37Z,24202,442,337,PT1M6S,POSITIVE,0.6965348124504089,0.6965348124504089,0.2934975028038025,0.009967784397304058
USA Today,Ya-wkeGxpT4,Government shutdown enters week five with no end in sight | The Excerpt,2025-10-29T09:00:56Z,3325,38,47,PT14M34S,NEUTRAL,0.5087231993675232,0.01976710744202137,0.5087231993675232,0.4715096950531006
USA Today,OzU3Bd7RCVg,Miguel reveals his personal music Mount Rushmore from Miles Davis to Marc Anthony,2025-10-29T01:51:58Z,3578,10,0,PT1M14S,NEUTRAL,0.7441481351852417,0.25096529722213745,0.7441481351852417,0.004886562470346689
USA Today,iWiSoLA86ns,Miguel speaks out on Trump-era immigration and political division,2025-10-29T01:31:50Z,4958,21,3,PT1M53S,NEUTRAL,0.6090545058250427,0.020207911729812622,0.6090545058250427,0.37073758244514465
USA Today,rLqUq0WBIOU,"Miguel opens up about fatherhood, hope and finding his smile again",2025-10-29T01:12:18Z,3348,29,0,PT56S,POSITIVE,0.7567996382713318,0.7567996382713318,0.2344711720943451,0.008729210123419762
USA Today,rMQ66MsZ6w8,"DC’s 38th High Heel Race brings drag, costumes and community to 17th Street",2025-10-29T01:04:47Z,5152,76,4,PT36S,NEUTRAL,0.6315518617630005,0.3637450933456421,0.6315518617630005,0.004703008569777012
USA Today,qmbUBFaumrk,"Food banks brace for halt in food assistance, SNAP benefits amid government shutdown",2025-10-29T00:05:55Z,17024,758,111,PT1M19S,NEGATIVE,0.5598277449607849,0.021623000502586365,0.4185492694377899,0.5598277449607849
USA Today,OQ152HlpmZg,Watch live: Hurricane Melissa makes landfall in Jamaica,2025-10-28T23:45:01Z,1019754,2787,33,PT9H22M29S,NEUTRAL,0.9375188946723938,0.03824296221137047,0.9375188946723938,0.02423810213804245
USA Today,De2dHWLcCag,Category 5 Hurricane Melissa slams Jamaica with 185 mph winds,2025-10-28T22:37:52Z,28587,300,11,PT1M22S,NEUTRAL,0.5572043061256409,0.03642202913761139,0.5572043061256409,0.40637364983558655
USA Today,kAM3pxu7zwU,Federal shutdown enters 28th day with no end in sight as Republicans and Democrats stand-off,2025-10-28T21:44:56Z,756,11,18,PT4M15S,NEGATIVE,0.498961478471756,0.02290588617324829,0.4781326651573181,0.498961478471756
The Wall Street Journal,NIHU7Y8-8k4,1X CEO Defends Why the Neo Humanoid Robot Belongs in Your Home | WSJ,2025-10-31T18:19:07Z,67542,945,321,PT30M26S,NEUTRAL,0.903296947479248,0.07111891359090805,0.903296947479248,0.025584125891327858
The Wall Street Journal,bR_eODwlBmY,Unions and Capitalism: The Uneasy Alliance That Shaped America | WSJ,2025-10-30T19:51:05Z,57273,1202,115,PT7M53S,NEUTRAL,0.6826255321502686,0.030256684869527817,0.6826255321502686,0.2871178090572357
The Wall Street Journal,ABn4osxkek4,Federal Reserve Cuts Rates: Here’s What to Watch Now,2025-10-29T23:31:11Z,43112,1164,31,PT2M12S,NEUTRAL,0.944123387336731,0.042205993086099625,0.944123387336731,0.013670660555362701
The Wall Street Journal,W2FM1vmXdd8,Why the U.A.E. Is Building a $5B Casino in the Gambling-Free Gulf | WSJ Breaking Ground,2025-10-29T14:01:03Z,915358,8236,902,PT6M17S,NEUTRAL,0.9012449979782104,0.0748380571603775,0.9012449979782104,0.023916978389024734
The Wall Street Journal,skqnmoV7CzE,Inside Gaza's 'Yellow Line' as U.S. Weighs Plan to Split Enclave,2025-10-28T19:11:47Z,23106,457,26,PT1M54S,NEUTRAL,0.4987247884273529,0.009527293033897877,0.4987247884273529,0.4917479157447815
The Wall Street Journal,f3c4mQty_so,I Tried the First Humanoid Home Robot. It Got Weird. | WSJ,2025-10-28T18:00:38Z,1886482,31304,5734,PT9M15S,NEGATIVE,0.5582902431488037,0.02164960652589798,0.4200601577758789,0.5582902431488037
The Wall Street Journal,frWRIfj6b5Q,You’ve Stolen the French Crown Jewels. Now What? | WSJ,2025-10-26T12:47:36Z,669240,11014,1049,PT5M6S,NEGATIVE,0.7903489470481873,0.007234340067952871,0.20241667330265045,0.7903489470481873
The Wall Street Journal,dZ6xpF_HljU,The Fragile Israel-Hamas Cease-Fire: Two Families’ Search for Remains | WSJ,2025-10-24T18:53:22Z,17635,289,91,PT6M57S,NEUTRAL,0.586053729057312,0.01322780642658472,0.586053729057312,0.40071842074394226
The Wall Street Journal,JuGpYqPI60k,Why the U.S. Is Flying Bombers Near Venezuela,2025-10-24T02:44:50Z,182081,2262,508,PT58S,NEGATIVE,0.6322228312492371,0.009802643209695816,0.3579745292663574,0.6322228312492371
The Wall Street Journal,Z2TXNPB81vo,The $190K ‘Flying Car’ That Doesn’t Require a Pilot’s License  | WSJ Tech Behind,2025-10-22T16:01:03Z,1994189,13460,2417,PT8M7S,NEUTRAL,0.781157910823822,0.03352358564734459,0.781157910823822,0.1853184849023819
The Wall Street Journal,HkT8mNd_ez0,Who is Japan’s New Female Prime Minister?,2025-10-21T08:14:40Z,29880,750,34,PT1M43S,NEUTRAL,0.9454463720321655,0.043279845267534256,0.9454463720321655,0.011273777112364769
